textBox7,textBox12,textBox1,textBox13,textBox15,textBox17,textBox5,textBox8,textBox9,textBox10,textBox11,textBox14,textBox16,textBox3,hAB_IDCaptionTextBox,lOCATIONCaptionTextBox,pHCaptionTextBox,tEMPCaptionTextBox,lATITUDECaptionTextBox,cITYCaptionTextBox,textBox4,textBox19,textBox2,textBox20,lOCATIONDataTextBox,cOUNTYDataTextBox,lATITUDEDataTextBox,tEMPDataTextBox,pHDataTextBox,hAB_IDDataTextBox,textBox18,textBox6,textBox21
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Big Bayou,St Petersburg,Mortality - Fish Kill - Prior,Pinellas,,62921,Species Unidentified,06/29/2021,33616
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Coffee Pot Bayou,St Petersburg,Mortality - Fish Kill - Prior,Pinellas,,62921,"Species Unidentified, Manatee, Sea Turtle",06/29/2021,33617
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Big Bayou,St Petersburg,Mortality - Fish Kill - Prior,Pinellas,,62921,Species Unidentified,06/29/2021,33618
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Little Bayou Canal,St Petersburg,Mortality - Fish Kill - Prior,Pinellas,,62921,Species Unidentified,06/29/2021,33619
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Big Bayou,St Petersburg,Mortality - Fish Kill - Prior,Pinellas,,62921,Blacktip Shark,06/29/2021,33620
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,GOM - Pass-a-Grille Beach,Pass-A-Grille,Mortality - Fish Kill - Prior,Pinellas,,62921,Species Unidentified,06/29/2021,33621
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Lassing Park Beach,St Petersburg,Mortality - Fish Kill - Prior,Pinellas,,62921,Species Unidentified,06/29/2021,33622
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Hidden Harbor,Indian Rocks Beach,Mortality - Fish Kill - Prior,Pinellas,,62921,"Species Unidentified, Cownose Stingray",06/29/2021,33623
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Tampa Bay - Dick Misener Bridge,St Petersburg,Mortality - Fish Kill - Prior,Pinellas,,62921,Species Unidentified,06/29/2021,33624
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,7/9/2021,To:,6/1/2021,From:,County Selected:,"Hillsborough,Manatee,Pinellas",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Bay Vista Park - Tampa Bay,St Petersburg,Mortality - Fish Kill - Prior,Pinellas,,62921,Species Unidentified,06/29/2021,33625
